20181128|MPAM|1334
SCBAM|SCBGEQ|687729819.88|13.8198|13.8938|13.8198|13.8198|13.8938|20181126|
SCBAM|SCBGEQA|10972700.45|13.9884|14.0633|13.9884|13.9884|14.0633|20181126|
SCBAM|SCBGHC|1316604888.87|9.7247|9.8809|9.7247|9.7247|9.8809|20181126|
SCBAM|SCBGHCP|0|9.7247|9.7248|9.7247|9.7247|9.7248|20181126|
SCBAM|SCBGIF|415566528.83|10.8869|11.0617|10.8869|10.8869|11.0617|20181127|
SCBAM|SCBGINA|420627631.58|9.5131|9.6659|9.5131|9.5131|9.6659|20181127|
SCBAM|SCBGINR|12348084559.04|9.5128|9.6656|9.5128|9.5128|9.6656|20181127|
SCBAM|SCBGLOB|8684424.38|9.8037|9.8563|9.8037|9.8037|9.8563|20181126|
SCBAM|SCBGLOW|28695203.13|11.2767|11.3371|11.2767|11.2767|11.3371|20181126|
SCBAM|SCBGLOWP|22221975.76|10.4916|10.5478|10.4916|10.4916|10.5478|20181126|
SCBAM|SCBGMTA|324893008.71|8.561|||||20181126|
SCBAM|SCBGOLD|335426031.39|6.9757|7.0236|6.9652|6.9652|7.0236|20181128|
SCBAM|SCBGOLDH|1006296322.45|6.7045|6.7506|6.6944|6.6944|6.7506|20181128|
SCBAM|SCBGOLDHRMF|726101751.26|6.8779|6.878|6.8779|6.8779|6.878|20181128|
SCBAM|SCBGPLUS|9858760011.39|10.8321|11.0061|10.8321|10.8321|11.0061|20181127|
SCBAM|SCBGPROP|155842444.01|9.7654|9.9222|9.7654|9.7654|9.9222|20181127|
SCBAM|SCBGSIF|363929590.2|12.3216|12.3876|12.3216|12.3216|12.3876|20181126|
SCBAM|SCBGSIFR|4569459.08|12.3237|12.3897|12.3237|12.3237|12.3897|20181126|
SCBAM|SCBINCA|3031964060.75|9.8427|9.9481|9.8427|9.8427|9.9481|20181127|
SCBAM|SCBINCR|100474801.28|9.8426|9.948|9.8426|9.8426|9.948|20181127|
SCBAM|SCBINDIA|429584793.77|10.5844|10.6427|10.5791|10.5791|10.6427|20181127|
SCBAM|SCBINDIAP|0|10.5844|10.5898|10.5791|10.5791|10.5898|20181127|
SCBAM|SCBJPSMA|256489758.44|8.8643|9.0067|8.8643|8.8643|9.0067|20181127|
SCBAM|SCBKEQTG|750111356.36|9.4862|9.5337|9.4862|9.4862|9.5337|20181127|
SCBAM|SCBKEQTGP|0|9.4862|9.4863|9.4862|9.4862|9.4863|20181127|
SCBAM|SCBLEQ|1785411007.23|10.7259|10.8982|10.7259|10.7259|10.8982|20181127|
SCBAM|SCBLEQA|816416710.07|11.0184|11.1953|11.0184|11.0184|11.1953|20181127|
SCBAM|SCBLT1|28518333217.46|16.9583|16.9584|16.9583|16.9583|16.9584|20181128|
